OBJECTID,Shape,id_paradero,id_parada,id_ruta,nro_parada,direccion,tipo_parada,recorrido,codigo_ruta,nombre_ruta,sistema_ruta,tipo_ruta,empresa,longitud,latitud,x_origen_nacional,y_origen_nacional 
7159,"(4714136.690000001, 2248716.386000002)",52223,90282021,90282,21.0,"CR 66B 39-22, Medellin",Reglamentaria,Origen-Destino,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,-75.58438547,6.24458308,4714136.69,2248716.386
7160,"(4712401.168, 2248784.5572000016)",51492,90282047,90282,47.0,"CR 80 37-, Medellin",Reglamentaria,Destino-Origen,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,-75.6000678,6.24512211,4712401.168,2248784.5572
7161,"(4711489.905, 2248220.8093)",51067,90282006,90282,6.0,"CR 84 x CL 33, Medellin",Reglamentaria,Origen-Destino,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,-75.60827515,6.23998483,4711489.905,2248220.8093
7162,"(4712608.424400002, 2248968.766300002)",55264,90282014,90282,14.0,,Reglamentaria,Origen-Destino,190,Laureles Parque,8A,Directa Centro,Autobuses Poblado Laureles,-75.5982036,6.2467967,4712608.4244,2248968.7663
7163,"(4714722.163199999, 2249864.724800002)",52521,90283028,90283,28.0,"CL 50 x CR 63, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.57914694,6.25499074,4714722.1632,2249864.7248
7164,"(4714362.731800001, 2250074.9597000033)",52352,90283039,90283,39.0,"CL 50 66-50, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58240359,6.25687544,4714362.7318,2250074.9597
7165,"(4713287.358999999, 2248474.1960000023)",51867,90283050,90283,50.0,"CQ 1 74-62, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59204786,6.24235579,4713287.359,2248474.196
7166,"(4713670.6127, 2248927.884299999)",52024,90283013,90283,13.0,"CQ 4 69-34, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58860559,6.24647443,4713670.6127,2248927.8843
7167,"(4712887.520100001, 2248847.9931000024)",51727,90283053,90283,53.0,"TV 39B 74A-06, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59567677,6.2457173,4712887.5201,2248847.9931
7168,"(4712981.8516, 2248429.694600001)",51759,90283010,90283,10.0,"TV 38 72-153, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59480592,6.24193987,4712981.8516,2248429.6946
7169,"(4713326.215800001, 2249699.5031000003)",51887,90283019,90283,19.0,"CR 73 x CL 47, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59175135,6.25343496,4713326.2158,2249699.5031
7170,"(4711225.131500001, 2248639.8066000007)",50984,90283004,90283,4.0,"CL 53 85D-17, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.61068591,6.24376088,4711225.1315,2248639.8066
7171,"(4714355.2014, 2250043.600100003)",52342,90283027,90283,27.0,"CL 50 x CR 66, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58247023,6.25659159,4714355.2014,2250043.6001
7172,"(4713250.408500001, 2249079.2393000014)",51849,90283016,90283,16.0,"CR 73 41-32, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59240861,6.24782406,4713250.4085,2249079.2393
7173,"(4712665.317800002, 2248722.6510000005)",51622,90283055,90283,55.0,"CL 37 75-22, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59767863,6.24457424,4712665.3178,2248722.651
7174,"(4713410.094300002, 2248686.9806999993)",51941,90283049,90283,49.0,"CQ 1 72-20, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59094849,6.24428494,4713410.0943,2248686.9807
7175,"(4713500.0812, 2250413.4432000015)",51974,90283023,90283,23.0,"CR 74  49B-06, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59021237,6.25989712,4713500.0812,2250413.4432
7176,"(4710939.085399999, 2248728.332800003)",50907,90283003,90283,3.0,"CL 35 x CR 87C, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.61327408,6.24454836,4710939.0854,2248728.3328
7177,"(4713129.011800001, 2248582.7511)",51806,90283052,90283,52.0,"TV 39B 3-28, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59348325,6.24333014,4713129.0118,2248582.7511
7178,"(4713308.1957, 2249916.8172000013)",51880,90283020,90283,20.0,"CL 48 x CR 73, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59192384,6.25539879,4713308.1957,2249916.8172
7179,"(4715414.116200001, 2249988.872199999)",52924,90283029,90283,29.0,"CR 56C x CL 55, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.5729009,6.25614378,4715414.1162,2249988.8722
7180,"(4711210.324600001, 2248654.6308000013)",50981,90283060,90283,60.0,"CL 35 x CR 85D, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.61082035,6.24389423,4711210.3246,2248654.6308
7181,"(4711935.4636, 2248628.944100002)",51238,90283058,90283,58.0,"CL 35 82A-16, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60426814,6.24369448,4711935.4636,2248628.9441
7182,"(4713899.4215, 2250164.400699999)",52120,90283042,90283,42.0,"CR 70 x CL 48, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58659339,6.25766343,4713899.4215,2250164.4007
7183,"(4713717.858300001, 2249530.7394999973)",52042,90283045,90283,45.0,"CR 70 45E-111, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58820555,6.25192669,4713717.8583,2249530.7395
7184,"(4712162.416100002, 2248549.4551000036)",51365,90283007,90283,7.0,"CL 35 80B-15, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60221425,6.24298601,4712162.4161,2248549.4551
7185,"(4714040.6158, 2250435.7360000033)",52171,90283041,90283,41.0,"CR 70 52-49, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58532983,6.26012274,4714040.6158,2250435.736
7186,"(4713630.6533, 2249122.1746000014)",52009,90283047,90283,47.0,"CR 70 42-37, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58897523,6.24822915,4713630.6533,2249122.1746
7187,"(4716459.077500001, 2249498.4969999995)",53584,90283031,90283,31.0,"CL 55 54-75, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.56343837,6.25175661,4716459.0775,2249498.497
7188,"(4713314.118900001, 2248878.1728000008)",51883,90283015,90283,15.0,"CQ 4 72-38, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59182407,6.24600915,4713314.1189,2248878.1728
7189,"(4711350.38, 2248843.2235000003)",51012,90283061,90283,61.0,"CL 35C 85-37, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60956351,6.24560546,4711350.38,2248843.2235
7190,"(4713556.099300001, 2250432.644200001)",51997,90283024,90283,24.0,"CL 50 73-37, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58970712,6.2600732,4713556.0993,2250432.6442
7191,"(4712491.178, 2248575.0248000026)",51547,90283056,90283,56.0,"CL 36 78-82, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59924527,6.24323185,4712491.178,2248575.0248
7192,"(4713110.3033, 2248339.9087000005)",51799,90283011,90283,11.0,"CR 72 38-20, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59364146,6.24113388,4713110.3033,2248339.9087
7193,"(4712786.008100001, 2248832.4163000025)",51685,90283054,90283,54.0,"CQ 74B 39-37, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59659317,6.24557195,4712786.0081,2248832.4163
7194,"(4716484.1395, 2249866.2026000004)",53598,90283030,90283,30.0,"CR 49 x CL 58  , Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.56322814,6.25508204,4716484.1395,2249866.2026
7195,"(4713269.7731, 2249237.4308)",51855,90283017,90283,17.0,"CR 73 43-36, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.5922407,6.24925506,4713269.7731,2249237.4308
7196,"(4712446.6535, 2248501.3008000012)",51520,90283008,90283,8.0,"CR 79 34A-131, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59964423,6.24256336,4712446.6535,2248501.3008
7197,"(4715645.715100001, 2249412.2958000023)",53078,90283035,90283,35.0,"CL 50 53-48, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.570783,6.25094139,4715645.7151,2249412.2958
7198,"(4716335.2927, 2249280.9601000007)",53498,90283032,90283,32.0,"CR 46 52-05, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.56454714,6.24978446,4716335.2927,2249280.9601
7199,"(4713321.1016, 2250069.170900002)",51884,90283021,90283,21.0,"CR 74 x CL 48, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59181403,6.25677673,4713321.1016,2250069.1709
7200,"(4713378.0167000005, 2250170.2038000003)",51918,90283022,90283,22.0,"CR 74 x CL 48A, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59130433,6.25769266,4713378.0167,2250170.2038
7201,"(4713852.451500001, 2250284.2649000026)",52106,90283025,90283,25.0,"CL 50 x CR 70, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58702308,6.25874498,4713852.4515,2250284.2649
7202,"(4713293.186000002, 2248661.480700001)",51870,90283012,90283,12.0,"CQ 2 73-49, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59200355,6.24404921,4713293.186,2248661.4807
7203,"(4712319.0727, 2248536.268600002)",51455,90283057,90283,57.0,"CL 35 80-62, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60079839,6.24287379,4712319.0727,2248536.2686
7204,"(4715837.016900001, 2249316.9589000028)",53215,90283034,90283,34.0,"CL 50 51-24, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.56905045,6.25008793,4715837.0169,2249316.9589
7205,"(4713763.450700001, 2249897.4023)",52061,90283043,90283,43.0,"CR 70 x CL 48, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58780995,6.25524356,4713763.4507,2249897.4023
7206,"(4713253.941, 2248441.947899999)",55266,90283051,90283,51.0,,Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59234834,6.24206276,4713253.941,2248441.9479
7207,"(4713748.7429, 2249710.696700001)",52057,90283044,90283,44.0,"CR 70 x CL 47D, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58793453,6.25355498,4713748.7429,2249710.6967
7208,"(4714101.725100001, 2250403.173800003)",52200,90283040,90283,40.0,"CL 51A 67B-246, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58477628,6.25983108,4714101.7251,2250403.1738
7209,"(4711053.592200001, 2248876.3835000023)",50943,90283002,90283,2.0,"CL 35C 88-56, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.61224624,6.24589193,4711053.5922,2248876.3835
7210,"(4713299.690800001, 2249480.7046000008)",51873,90283018,90283,18.0,"CR 73 45D-34, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59198124,6.25145572,4713299.6908,2249480.7046
7211,"(4711556.9841, 2248702.9427000023)",51100,90283059,90283,59.0,"CL 35 84AA-22, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60769072,6.24434652,4711556.9841,2248702.9427
7212,"(4711591.797600001, 2248689.3698000014)",51111,90283005,90283,5.0,"CL 35 84-35, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.6073756,6.24422538,4711591.7976,2248689.3698
7213,"(4711325.6973, 2248883.6580000017)",51006,90283001,90283,1.0,"CR 86A 35C-35, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60978831,6.2459699,4711325.6973,2248883.658
7214,"(4712787.0919, 2248483.9839000013)",51689,90283009,90283,9.0,"CL 35 73A-45, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59656785,6.242422,4712787.0919,2248483.9839
7215,"(4713440.166200001, 2248929.1570000015)",51950,90283014,90283,14.0,"CQ 4 71-20, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.59068758,6.24647569,4713440.1662,2248929.157
7216,"(4715926.6593, 2249271.6033000015)",53256,90283033,90283,33.0,"CL 50 x CR 50, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.56823857,6.24968184,4715926.6593,2249271.6033
7217,"(4715479.917700001, 2249505.5407000016)",52967,90283036,90283,36.0,"CL 50 55-44, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.57228503,6.25177705,4715479.9177,2249505.5407
7218,"(4713580.708700001, 2248760.278900003)",51994,90283048,90283,48.0,"CR 70 1-19, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58941036,6.24495519,4713580.7087,2248760.2789
7219,"(4714017.427000002, 2250211.6064000037)",52154,90283026,90283,26.0,"CL 50 68-123, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.58552936,6.25809545,4714017.427,2250211.6064
7220,"(4714723.263900001, 2249901.758300001)",52522,90283038,90283,38.0,"CL 50 64A-01, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.57913864,6.2553256,4714723.2639,2249901.7583
7221,"(4715057.3196, 2249730.8657000046)",52684,90283037,90283,37.0,"CR 62 x CL 50, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.576113,6.25379543,4715057.3196,2249730.8657
7222,"(4713667.8701, 2249331.4600000028)",52022,90283046,90283,46.0,"CR 70 x CL 44A, Medellin",Reglamentaria,Destino-Origen,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.5886483,6.25012286,4713667.8701,2249331.46
7223,"(4711988.889100001, 2248591.1143000014)",51267,90283006,90283,6.0,"CL 35 81A-27, Medellin",Reglamentaria,Origen-Destino,191,Laureles Éxito,8A,Directa Centro,Autobuses Poblado Laureles,-75.60378379,6.24335487,4711988.8891,2248591.1143
7224,"(4711487.102700002, 2248729.948500002)",51066,90284002,90284,2.0,"CR 85 35-27, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60832325,6.24458754,4711487.1027,2248729.9485
7225,"(4716026.209, 2248838.761499997)",53306,90284027,90284,27.0,"CR 46 x CL 45, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.5673201,6.24577303,4716026.209,2248838.7615
7226,"(4713745.3026, 2248117.498299999)",52056,90284013,90284,13.0,"CL 33 66B-45, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58789482,6.2391514,4713745.3026,2248117.4983
7227,"(4711489.905, 2248220.8093)",51067,90284004,90284,4.0,"CR 84 x CL 33, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60827515,6.23998483,4711489.905,2248220.8093
7228,"(4716267.8338, 2249163.7068000045)",53456,90284025,90284,25.0,"CR 46 x CL 50, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56515144,6.24872143,4716267.8338,2249163.7068
7229,"(4711615.6726, 2248643.3944000024)",51122,90284003,90284,3.0,"CR 84 x CL 34A, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60715785,6.24381081,4711615.6726,2248643.3944
7230,"(4716419.6143, 2249128.040600002)",53554,90284024,90284,24.0,"CR 45 x CL 50, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56377859,6.24840567,4716419.6143,2249128.0406
7231,"(4711490.491900002, 2248164.023600001)",51068,90284043,90284,43.0,"CR 84 33-82, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60826731,6.23947149,4711490.4919,2248164.0236
7232,"(4715980.161700002, 2248550.4699000027)",53282,90284022,90284,22.0,"CR 45 43-76, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56772341,6.24316464,4715980.1617,2248550.4699
7233,"(4713018.9231, 2248096.4134)",51791,90284012,90284,12.0,"CL 33 74E-41, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59445618,6.23892849,4713018.9231,2248096.4134
7234,"(4714325.8897, 2248134.898500001)",52332,90284016,90284,16.0,"CL 33 63B-315, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.5826504,6.23933447,4714325.8897,2248134.8985
7235,"(4715723.9891, 2248265.073400004)",53144,90284028,90284,28.0,"CR 46 40-45, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.57002521,6.24057315,4715723.9891,2248265.0734
7236,"(4714557.294300001, 2248145.075200001)",52447,90284017,90284,17.0,"CL 33 x CR 63B, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58056027,6.23943673,4714557.2943,2248145.0752
7237,"(4711546.894800001, 2248072.9228000008)",51096,90284042,90284,42.0,"CL 33 x CR 83B, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60775368,6.23865042,4711546.8948,2248072.9228
7238,"(4715272.220700001, 2248091.0830000024)",52844,90284031,90284,31.0,"CL 37 52-36, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.57409899,6.23898022,4715272.2207,2248091.083
7239,"(4713903.726100001, 2248122.9058999997)",52134,90284014,90284,14.0,"CL 33 65C-145, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58646382,6.23920733,4713903.7261,2248122.9059
7240,"(4712161.6478, 2248097.0692)",51368,90284039,90284,39.0,"CL 33 80B-58, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.602201,6.23889619,4712161.6478,2248097.0692
7241,"(4711791.973599999, 2248064.780000003)",51192,90284006,90284,6.0,"CL 33 82A-09, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60553925,6.23858777,4711791.9736,2248064.78
7242,"(4714549.346100001, 2248170.026799999)",52431,90284032,90284,32.0,"CL 33 64-06, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58063318,6.23966195,4714549.3461,2248170.0268
7243,"(4711543.385700001, 2248401.5921)",51091,90284044,90284,44.0,"CR 84 33B-64, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60780008,6.24162158,4711543.3857,2248401.5921
7244,"(4712490.812300001, 2248107.539900001)",51548,90284038,90284,38.0,"CL 33 78-82, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59922773,6.23900554,4712490.8123,2248107.5399
7245,"(4711992.5348000005, 2248065.8062999994)",51275,90284007,90284,7.0,"CL 33 81-59, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60372739,6.23860601,4711992.5348,2248065.8063
7246,"(4716166.413400002, 2248771.5928000025)",53401,90284023,90284,23.0,"CR 45 46-44, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56605046,6.24517196,4716166.4134,2248771.5928
7247,"(4715479.1368, 2247967.855600003)",52973,90284019,90284,19.0,"CL 37 48-41, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.5722242,6.2378753,4715479.1368,2247967.8556
7248,"(4714117.126000001, 2248127.7276999988)",52214,90284015,90284,15.0,"CL 33 65B-61, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58453612,6.23926039,4714117.126,2248127.7277
7249,"(4710946.681500001, 2248743.2042999994)",50904,90284048,90284,48.0,"CL 35 x CR 87C, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.61320612,6.24468314,4710946.6815,2248743.2043
7250,"(4712727.7566, 2247786.7547000013)",51653,90284010,90284,10.0,"CL 32C 76-65, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59707285,6.23611605,4712727.7566,2247786.7547
7251,"(4712788.188800001, 2248117.8978000004)",51690,90284037,90284,37.0,"CL 33 75C-144, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59654164,6.23911244,4712788.1888,2248117.8978
7252,"(4711306.9126, 2248580.7699999996)",51001,90284046,90284,46.0,"CR 85C x CL 34, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60994444,6.24323083,4711306.9126,2248580.77
7253,"(4713068.860000001, 2248123.0409000013)",51789,90284036,90284,36.0,"CL 33 74E-56, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59400622,6.23917144,4713068.86,2248123.0409
7254,"(4714311.5763, 2248161.531600002)",52325,90284033,90284,33.0,"CL 33 64-236, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58278089,6.23957461,4714311.5763,2248161.5316
7255,"(4712447.4574, 2247879.8352000006)",51522,90284009,90284,9.0,"CR 80 32D-25, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59960926,6.23694505,4712447.4574,2247879.8352
7256,"(4715661.418300002, 2248080.763200002)",53096,90284029,90284,29.0,"CR 46 38-33, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.57058237,6.2389041,4715661.4183,2248080.7632
7257,"(4715275.385300001, 2248054.9087000005)",52846,90284018,90284,18.0,"CL 37 52-13, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.5740688,6.23865332,4715275.3853,2248054.9087
7258,"(4711769.994500002, 2248078.8592000008)",51180,90284041,90284,41.0,"CL 33 x CR 82A, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60573844,6.23871407,4711769.9945,2248078.8592
7259,"(4716138.7957, 2248989.1505999994)",53383,90284026,90284,26.0,"CR 46 x CL 48, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56630955,6.24713762,4716138.7957,2248989.1506
7260,"(4712784.466000001, 2248038.271300001)",51687,90284011,90284,11.0,"CR 76 32EE-36, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.59657172,6.23839241,4712784.466,2248038.2713
7261,"(4715843.6603000015, 2248224.4876000006)",53221,90284021,90284,21.0,"CR 45 40-50, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56894226,6.24021151,4715843.6603,2248224.4876
7262,"(4711144.216200001, 2248663.168300003)",50971,90284047,90284,47.0,"CL 35 x CR 86, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.61141797,6.24396845,4711144.2162,2248663.1683
7263,"(4711391.977000002, 2248457.249)",51033,90284045,90284,45.0,"CL 34 85A-85, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60917043,6.24211796,4711391.977,2248457.249
