id_parada,latitud,longitud
90203047,6.27418803,-75.56386176
90203052,6.28080217,-75.56218715
90203023,6.26863108,-75.5656874
90203019,6.27736695,-75.56407984
90203010,6.28602185,-75.55943718
90203040,6.26268132,-75.56794725
90203013,6.28677553,-75.56273387
90203021,6.2741418,-75.56471184
90203044,6.27010222,-75.5660663
90203035,6.25851664,-75.57390039
90203039,6.26087971,-75.56888869
90203068,6.29246579,-75.55119968
90203053,6.28153427,-75.5623781
90203012,6.28739796,-75.56180814
90203055,6.28519247,-75.56151932
90203024,6.26499324,-75.56633799
90203043,6.26838937,-75.5664519
90203069,6.29233958,-75.54979594
90203059,6.28593655,-75.55993456
90203004,6.29140737,-75.55452662
90203008,6.28634936,-75.55661573
90203016,6.28146237,-75.56365954
90203026,6.26033783,-75.56716124
90203066,6.29103661,-75.55357355
90203036,6.25838098,-75.57236398
90203007,6.28777866,-75.55598096
90203034,6.25702613,-75.57477995
90203063,6.28897143,-75.55576041
90203006,6.28897487,-75.55590505
90203041,6.26415999,-75.56737154
90203038,6.259295,-75.56971969
90203028,6.25235153,-75.57162527
90203033,6.25399312,-75.57584508
90203001,6.29245676,-75.54986469
90203020,6.27508762,-75.56454348
90203003,6.29141861,-75.55332428
90203045,6.27170847,-75.56562029
90205055,6.27418803,-75.56386176
90205083,6.30507887,-75.55208519
90205035,6.25944053,-75.56732662
90205009,6.29588162,-75.55187547
90205064,6.28385235,-75.55852137
90205015,6.28897487,-75.55590505
90205006,6.29978385,-75.5491918
90205034,6.26371244,-75.56656003
90205029,6.2741418,-75.56471184
90205022,6.28359043,-75.5626568
90205052,6.27010222,-75.5660663
90205027,6.27736695,-75.56407984
90205010,6.29457796,-75.55354365
90205074,6.29423792,-75.55356027
90205023,6.2825266,-75.56341071
90205065,6.28585542,-75.55813703
90205012,6.29464223,-75.55509697
90205042,6.25269079,-75.56644849
90205031,6.26978618,-75.56548337
90205004,6.30268295,-75.5490787
90205005,6.30104757,-75.54871448
90205021,6.28352571,-75.56075406
90205077,6.29749099,-75.55021865
90205032,6.26863108,-75.5656874
90205046,6.2609228,-75.56660285
90205067,6.28778161,-75.5558361
90205071,6.29409096,-75.55501333
90205018,6.28594241,-75.55764418
90205070,6.29278167,-75.55555499
90205078,6.29914917,-75.5494348
90205060,6.28080217,-75.56218715
90205080,6.3023457,-75.548658
90205079,6.3002047,-75.54884639
90205062,6.28345409,-75.56146225
90205050,6.26502179,-75.5672159
90205047,6.26123685,-75.5682842
90205041,6.25072496,-75.56717243
90205019,6.28602185,-75.55943718
90205007,6.29817873,-75.55009651
90205063,6.28339195,-75.56012612
90205017,6.28634936,-75.55661573
90205057,6.27748082,-75.56358255
90205073,6.29402676,-75.55463151
90205014,6.29133962,-75.55615097
90205061,6.28153427,-75.5623781
90205059,6.27951422,-75.56187035
90205013,6.29274184,-75.55568548
90205030,6.27176206,-75.56513093
90205025,6.28015589,-75.56350566
90205066,6.28671376,-75.5571501
90205045,6.25889346,-75.56510415
90205028,6.27508762,-75.56454348
90205075,6.29539744,-75.55229641
90205002,6.30523642,-75.55104407
90205049,6.26415999,-75.56737154
90205043,6.25413016,-75.56551852
90205069,6.29139218,-75.55602226
90205081,6.30328689,-75.54913888
90205020,6.28415712,-75.55976422
90205076,6.29627768,-75.5514782
90205040,6.25032209,-75.56524502
90205051,6.26838937,-75.5664519
90205026,6.27918599,-75.56351307
90205037,6.2568196,-75.56729223
90205038,6.25636055,-75.56611718
90205011,6.29404031,-75.55428997
90205003,6.30425879,-75.54974671
90205058,6.27843424,-75.56289707
90205048,6.26268132,-75.56794725
90205072,6.29551996,-75.55469412
90205053,6.27170847,-75.56562029
90205056,6.27586578,-75.56358147
90205008,6.29692992,-75.55077249
90205016,6.28777866,-75.55598096
90205068,6.28897143,-75.55576041
90205036,6.2576757,-75.56766203
90205082,6.30501599,-75.55039794
90205054,6.27249585,-75.5647915
90205039,6.25508204,-75.56322814
90205001,6.30460498,-75.55232491
90205033,6.26499324,-75.56633799
90205024,6.28146237,-75.56365954
90205044,6.25636055,-75.56611718
90206028,6.2741418,-75.56471184
90206017,6.29083178,-75.56270664
90206053,6.27773896,-75.56477937
90206022,6.283356,-75.56550198
90206005,6.30637329,-75.55255456
90206071,6.30524299,-75.55572928
90206027,6.27601774,-75.56437562
90206076,6.30523642,-75.55104407
90206052,6.27586578,-75.56358147
90206031,6.26499324,-75.56633799
90206006,6.30708124,-75.55424937
90206041,6.25851664,-75.57390039
90206066,6.29652115,-75.55825241
90206043,6.259295,-75.56971969
90206018,6.28957455,-75.56371958
90206078,6.30268295,-75.5490787
90206056,6.28223553,-75.56627834
90206009,6.30297595,-75.55621755
90206075,6.30460498,-75.55232491
90206019,6.28797284,-75.56448194
90206032,6.26371244,-75.56656003
90206042,6.25838098,-75.57236398
90206011,6.30017988,-75.55730156
90206044,6.26087971,-75.56888869
90206007,6.30711837,-75.55561149
90206061,6.28961288,-75.56345451
90206025,6.27943289,-75.56537334
90206020,6.2865069,-75.56447491
90206064,6.29424752,-75.56072042
90206021,6.28480624,-75.5649723
90206055,6.28085052,-75.56602664
90206054,6.2795615,-75.5651452
90206068,6.30043588,-75.55682122
90206062,6.29094029,-75.56239907
90206035,6.25493617,-75.56721933
90206012,6.29890116,-75.55789505
90206024,6.28054463,-75.56577416
90206003,6.30507887,-75.55208519
90206072,6.30675016,-75.55525677
90206008,6.30519677,-75.5558596
90206036,6.25235153,-75.57162527
90206001,6.30328689,-75.54913888
90206013,6.29663852,-75.55839014
90206039,6.25399312,-75.57584508
90206010,6.30146592,-75.55654598
90206023,6.28219571,-75.5664719
90206051,6.27418803,-75.56386176
90206037,6.25072413,-75.57247659
90206040,6.25702613,-75.57477995
90206074,6.30448785,-75.55290243
90206004,6.3050861,-75.55304018
90206014,6.29531543,-75.5596941
90206046,6.26415999,-75.56737154
90206016,6.29281147,-75.56187504
90206073,6.306233,-75.5533373
90206033,6.25967554,-75.56671236
90206047,6.26502179,-75.5672159
90206050,6.27249585,-75.5647915
90206059,6.28689671,-75.56426369
90206060,6.2882498,-75.56416766
90206067,6.29918137,-75.55744946
90206015,6.29427423,-75.56095683
90206030,6.26863108,-75.5656874
90206029,6.27176206,-75.56513093
90206049,6.27170847,-75.56562029
90206063,6.29274014,-75.56170748
90206065,6.29540029,-75.55926912
90206070,6.30386288,-75.55605163
90206048,6.26838937,-75.5664519
90206058,6.28506362,-75.56449855
90206002,6.30501599,-75.55039794
90206026,6.27728083,-75.56465237
90206077,6.30425879,-75.54974671
90206034,6.25832756,-75.5665715
90206069,6.30155885,-75.55632899
90206057,6.28344233,-75.56528707
90206038,6.24653276,-75.57239739
90206045,6.26268132,-75.56794725
90207008,6.30519677,-75.5558596
90207041,6.25177705,-75.57228503
90207074,6.30448785,-75.55290243
90207061,6.28961288,-75.56345451
90207046,6.26415999,-75.56737154
90207011,6.30017988,-75.55730156
90207020,6.2865069,-75.56447491
90207044,6.26087971,-75.56888869
90207062,6.29094029,-75.56239907
90207060,6.2882498,-75.56416766
90207004,6.3050861,-75.55304018
90207030,6.26863108,-75.5656874
90207034,6.25832756,-75.5665715
90207028,6.2741418,-75.56471184
90207058,6.28506362,-75.56449855
90207027,6.27601774,-75.56437562
90207023,6.28219571,-75.5664719
90207001,6.30328689,-75.54913888
90207050,6.27249585,-75.5647915
90207038,6.24872143,-75.56515144
90207056,6.28223553,-75.56627834
90207015,6.29427423,-75.56095683
90207021,6.28480624,-75.5649723
90207055,6.28085052,-75.56602664
90207045,6.26268132,-75.56794725
90207047,6.26502179,-75.5672159
90207032,6.26371244,-75.56656003
90207064,6.29424752,-75.56072042
90207043,6.259295,-75.56971969
90207022,6.283356,-75.56550198
90207069,6.30155885,-75.55632899
90207031,6.26499324,-75.56633799
90207002,6.30501599,-75.55039794
90207068,6.30043588,-75.55682122
90207076,6.30523642,-75.55104407
90207005,6.30637329,-75.55255456
90207052,6.27586578,-75.56358147
90207073,6.306233,-75.5533373
90207039,6.24917019,-75.56767129
90207010,6.30146592,-75.55654598
90207077,6.30425879,-75.54974671
90207017,6.29083178,-75.56270664
90207070,6.30386288,-75.55605163
90207024,6.28054463,-75.56577416
90207013,6.29663852,-75.55839014
90207051,6.27418803,-75.56386176
90207033,6.25967554,-75.56671236
90207036,6.25302332,-75.56268334
90207040,6.25008793,-75.56905045
90207037,6.25102371,-75.56385796
90207025,6.27943289,-75.56537334
90207075,6.30460498,-75.55232491
90207006,6.30708124,-75.55424937
90207071,6.30524299,-75.55572928
90207035,6.25437647,-75.56363874
90207054,6.2795615,-75.5651452
90207049,6.27170847,-75.56562029
90207059,6.28689671,-75.56426369
90207048,6.26838937,-75.5664519
90207029,6.27176206,-75.56513093
90207078,6.30268295,-75.5490787
90207057,6.28344233,-75.56528707
90207072,6.30675016,-75.55525677
90207019,6.28797284,-75.56448194
90207003,6.30507887,-75.55208519
90207016,6.29281147,-75.56187504
90207042,6.25614378,-75.5729009
90207018,6.28957455,-75.56371958
90207066,6.29652115,-75.55825241
90207053,6.27773896,-75.56477937
90207065,6.29540029,-75.55926912
90207012,6.29890116,-75.55789505
90207067,6.29918137,-75.55744946
90207007,6.30711837,-75.55561149
90207014,6.29531543,-75.5596941
90207009,6.30297595,-75.55621755
90207026,6.27728083,-75.56465237
90207063,6.29274014,-75.56170748
90209031,6.25525774,-75.56180572
90209017,6.2741418,-75.56471184
90209006,6.28252641,-75.55382626
90209013,6.28146237,-75.56365954
90209001,6.28619664,-75.55267947
90209016,6.27601774,-75.56437562
90209021,6.26371244,-75.56656003
90209007,6.28217822,-75.55519173
90209034,6.26536492,-75.55395936
90209027,6.24872143,-75.56515144
90209032,6.25821471,-75.55910937
90209019,6.26863108,-75.5656874
90209028,6.24577303,-75.5673201
90209011,6.28313541,-75.55800305
90209012,6.28303342,-75.5596431
90209033,6.26197696,-75.55500202
90209025,6.25540967,-75.5654306
90209035,6.27122199,-75.55326336
90209018,6.27176206,-75.56513093
90209003,6.2852473,-75.55355543
90209015,6.27736695,-75.56407984
90209009,6.28537093,-75.55540597
90209036,6.27615877,-75.55189046
90209037,6.28031284,-75.55044406
90209008,6.28388839,-75.55547727
90209014,6.27918599,-75.56351307
90209030,6.25231823,-75.56271143
90209004,6.28514133,-75.55423981
90209022,6.25944053,-75.56732662
90209038,6.2858883,-75.54990215
90209029,6.2479133,-75.56531936
90209002,6.28466182,-75.55274338
90209010,6.2842802,-75.55733811
90209020,6.26499324,-75.56633799
90209026,6.25175661,-75.56343837
90209023,6.2576757,-75.56766203
90209024,6.2568196,-75.56729223
90209005,6.28362212,-75.55431387
90210030,6.28329305,-75.55761664
90210017,6.2649032,-75.56270047
90210027,6.28153427,-75.5623781
90210032,6.28324433,-75.55639162
90210011,6.24577303,-75.5673201
90210037,6.28621978,-75.55262408
90210025,6.27951422,-75.56187035
90210009,6.25175661,-75.56343837
90210008,6.26043815,-75.55953912
90210012,6.2479133,-75.56531936
90210028,6.28280651,-75.56071614
90210022,6.27545955,-75.56238156
90210010,6.24872143,-75.56515144
90210026,6.28080217,-75.56218715
90210020,6.27180482,-75.56216376
90210005,6.27561305,-75.55478116
90210021,6.27386856,-75.5623338
90210033,6.28264667,-75.55559712
90210003,6.28055032,-75.55050602
90210036,6.28460954,-75.55269066
90210019,6.26870878,-75.56187135
90210014,6.25544448,-75.56318794
90210004,6.27637116,-75.55191809
90210024,6.27843424,-75.56289707
90210034,6.28317791,-75.55468629
90210007,6.26651747,-75.55632198
90210015,6.25889346,-75.56510415
90210016,6.26174621,-75.56394896
90210018,6.26620347,-75.56204274
90210035,6.28374874,-75.55356712
90210006,6.27216114,-75.55539429
90210001,6.28739316,-75.55197406
90210031,6.28452823,-75.55715916
90210013,6.25231823,-75.56271143
90210002,6.28593721,-75.55000609
90210029,6.28295549,-75.55943933
90210023,6.27748082,-75.56358255
90211058,6.28537093,-75.55540597
90211025,6.25944053,-75.56732662
90211054,6.28339195,-75.56012612
90211063,6.29087023,-75.55927499
90211012,6.28344851,-75.55896358
90211056,6.28324433,-75.55639162
90211010,6.28634936,-75.55661573
90211015,6.2825266,-75.56341071
90211044,6.26870878,-75.56187135
90211022,6.26863108,-75.5656874
90211046,6.27386856,-75.5623338
90211049,6.27843424,-75.56289707
90211007,6.29064239,-75.55919772
90211047,6.27545955,-75.56238156
90211050,6.27951422,-75.56187035
90211019,6.27601774,-75.56437562
90211028,6.25142873,-75.57122013
90211039,6.259295,-75.56971969
90211030,6.25379543,-75.576113
90211055,6.28329305,-75.55761664
90211016,6.28146237,-75.56365954
90211066,6.29274736,-75.55667154
90211053,6.28334839,-75.56161313
90211027,6.25454711,-75.56817491
90211031,6.2553256,-75.57913864
90211048,6.27748082,-75.56358255
90211021,6.27176206,-75.56513093
90211042,6.2649032,-75.56270047
90211065,6.29137272,-75.5577936
90211004,6.29248207,-75.55723029
90211024,6.26371244,-75.56656003
90211043,6.26620347,-75.56204274
90211006,6.29195604,-75.5596541
90211023,6.26499324,-75.56633799
90211033,6.25983108,-75.58477628
90211051,6.28059667,-75.5628143
90211036,6.25659159,-75.58247023
90211034,6.25941327,-75.58571175
90211057,6.28388839,-75.55547727
90211060,6.28897143,-75.55576041
90211052,6.28153427,-75.5623781
90211001,6.29039854,-75.5546402
90211008,6.29026654,-75.55724132
90211009,6.28777866,-75.55598096
90211045,6.27180482,-75.56216376
90211020,6.2741418,-75.56471184
90211038,6.25614378,-75.5729009
90211067,6.29149937,-75.55499114
90211026,6.2576757,-75.56766203
90211014,6.28359043,-75.5626568
90211032,6.25683418,-75.58231743
90211061,6.28980077,-75.55655527
90211018,6.27736695,-75.56407984
90211003,6.29312887,-75.55587193
90211002,6.29208323,-75.55580498
90211011,6.2842802,-75.55733811
90211013,6.28352571,-75.56075406
90211037,6.25499074,-75.57914694
90211059,6.28778161,-75.5558361
90211035,6.25752699,-75.58440678
90211062,6.29044298,-75.55762513
90211041,6.26395242,-75.5651488
90211040,6.26268132,-75.56794725
90211005,6.29153005,-75.55794205
90211017,6.27918599,-75.56351307
90211029,6.25223054,-75.57317314
90211064,6.29182048,-75.5595532
90212036,6.26687213,-75.55908583
90212030,6.25408671,-75.56711224
90212047,6.29627768,-75.5514782
90212001,6.30264343,-75.54555443
90212011,6.28777866,-75.55598096
90212027,6.24614359,-75.57128932
90212003,6.30451226,-75.54778568
90212039,6.27548462,-75.55757389
90212008,6.29457796,-75.55354365
90212015,6.27550649,-75.55771688
90212043,6.28583641,-75.55566442
90212004,6.30333534,-75.54841149
90212032,6.25761783,-75.565657
90212051,6.30451226,-75.54778568
90212026,6.24867373,-75.57250578
90212006,6.29817873,-75.55009651
90212016,6.27122493,-75.55847865
90212031,6.25570861,-75.56645924
